"lbdnum","sic3","firstyear","lastyear","mu_1977","mu_1982","mu_1987","mu_1992","mu_1997","mu_2002","emp_1977","emp_1978","emp_1979","emp_1980","emp_1981","emp_1982","emp_1983","emp_1984","emp_1985","emp_1986","emp_1987","emp_1988","emp_1989","emp_1990","emp_1991","emp_1992","emp_1993","emp_1994","emp_1995","emp_1996","emp_1997","emp_1998","emp_1999","emp_2000"
100001278794,239,1988,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,19,13,30,34,49,21,5,3,NA,NA,NA,NA
100010445750,239,1989,1990,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010287457,239,1992,1997,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,2,2,4,8,NA,NA,NA
100018411942,239,1977,1990,0,0,0,0,NA,NA,3,13,22,9,2,2,12,7,7,16,31,28,19,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013932138,239,1984,1996,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,14,28,47,46,32,20,40,13,31,5,8,11,22,NA,NA,NA,NA
100002070139,239,1977,1993,0,0,0,0,0,NA,14,28,88,87,61,10,7,15,14,28,36,23,8,3,7,4,6,NA,NA,NA,NA,NA,NA,NA
100012157435,239,1977,1980,0,0,NA,NA,NA,NA,4,5,10,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008076142,239,1977,1999,0,0,0,0,0,0,23,18,74,112,284,46,12,17,31,56,105,83,41,34,96,103,121,50,57,30,4,10,8,NA
100013065569,239,1977,1984,0,0,0,NA,NA,NA,7,2,17,28,20,6,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015571155,239,1977,1978,0,0,NA,NA,NA,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016538454,239,1996,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,NA,NA
100011300088,239,1979,1996,NA,0,0,0,0,NA,NA,NA,13,7,1,25,49,29,44,8,18,11,6,23,19,23,30,34,8,5,NA,NA,NA,NA
100018479343,239,1977,1991,0,0,0,0,NA,NA,9,8,5,2,5,23,41,16,13,9,24,4,2,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017058796,239,1977,1982,0,0,NA,NA,NA,NA,1,5,19,18,37,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014276511,239,1994,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,7,4,NA,NA,NA
100003895924,239,1977,1987,0,0,0,NA,NA,NA,10,3,27,45,94,5,8,11,29,16,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008956748,239,1990,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,3,2,NA,NA,NA,NA,NA,NA
100009633001,239,1995,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,3,7,27,NA
100014427509,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
100011729433,239,1990,1995,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,18,11,16,6,1,NA,NA,NA,NA,NA
100003808947,239,1997,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,12,14,NA
100015789408,239,1985,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,23,10,11,18,8,33,11,16,31,22,28,15,7,1,1,1
100014597765,239,1995,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,11,14,NA,NA,NA
100009790674,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2
100006416805,239,1992,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,11,21,16,8,13,12,3
100015804302,239,1977,2000,0,0,0,0,0,0,3,60,125,13,23,6,11,14,12,39,55,9,26,68,4,1,17,4,7,8,6,10,8,3
100020340014,239,1977,1981,0,0,NA,NA,NA,NA,3,13,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004899082,239,1977,1984,0,0,0,NA,NA,NA,8,3,21,33,68,17,26,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100002704047,239,1996,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,NA,NA
100007287310,239,1977,1987,0,0,0,NA,NA,NA,1,7,31,10,18,8,16,19,45,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007004894,239,1996,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,2,NA,NA
100001489544,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
100006500826,239,1983,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,5,3,10,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001727906,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
100006876889,239,1978,1987,NA,0,0,NA,NA,NA,NA,0,4,13,14,8,16,19,22,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013628232,239,1977,1983,0,0,0,NA,NA,NA,1,1,5,12,31,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015862681,239,1977,1978,0,0,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014151329,239,1977,1977,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015591640,239,1996,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,8,NA,NA
100000186554,239,1984,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,6,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010096303,239,2000,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
100014741498,239,1977,1981,0,0,NA,NA,NA,NA,3,7,20,26,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019565615,239,1991,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,NA,NA,NA,NA,NA,NA,NA
100020807465,239,1977,1980,0,0,NA,NA,NA,NA,4,5,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007550025,239,1977,1999,0,0,0,0,0,0,18,14,67,22,5,41,27,21,10,4,3,5,18,15,26,59,13,16,6,9,2,1,0,NA
100017690402,239,1977,2000,0,0,0,0,0,0,10,32,22,41,5,43,79,46,23,70,8,6,20,42,34,2,1,10,22,25,8,8,7,2
100016775245,239,1993,1999,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,16,22,49,87,29,32,NA
100010128114,239,1989,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,26,21,NA,NA,NA,NA,NA,NA,NA,NA
100020641238,239,1991,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,10,NA,NA,NA,NA,NA,NA,NA
100015378280,239,1991,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,12,14,16,NA,NA,NA,NA,NA
100014021368,239,1977,1986,0,0,0,NA,NA,NA,10,7,1,13,36,16,28,28,54,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100008544736,239,1978,1979,NA,0,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000943100,239,1977,1987,0,0,0,NA,NA,NA,2,7,14,30,9,17,10,14,12,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016808924,239,1978,1985,NA,0,0,NA,NA,NA,NA,1,18,32,3,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011777777,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
100010643247,239,1977,1977,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003710336,239,1993,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,16,3,18,4,3,7
100014527665,239,1991,1998,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,30,40,6,11,13,6,7,NA,NA
100014733226,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0
100018971115,239,1995,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,3,1,6,4
100015747149,239,1977,1981,0,0,NA,NA,NA,NA,1,4,13,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017614687,239,1977,1989,0,0,0,0,NA,NA,8,16,23,39,29,3,1,10,14,7,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010897224,239,1991,1996,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,12,7,11,14,8,NA,NA,NA,NA
100019508687,239,1977,1980,0,0,NA,NA,NA,NA,4,7,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015782494,239,1992,1995,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,3,NA,NA,NA,NA,NA
100008595971,239,1989,1990,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100016895105,239,1977,1979,0,0,NA,NA,NA,NA,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010661064,239,1991,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,2,NA,NA,NA,NA,NA,NA
100008359793,239,1980,1983,NA,0,0,NA,NA,NA,NA,NA,NA,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014748353,239,1978,1985,NA,0,0,NA,NA,NA,NA,1,3,15,2,1,4,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017974671,239,1981,1993,NA,0,0,0,0,NA,NA,NA,NA,NA,1,10,13,11,6,21,3,12,2,10,21,18,21,NA,NA,NA,NA,NA,NA,NA
100010465739,239,1977,1984,1,1,1,NA,NA,NA,2,3,9,5,2,2,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100018751066,239,1993,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,6,3,NA,NA,NA
100000729902,239,1977,1984,0,0,0,NA,NA,NA,3,9,25,38,4,8,13,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013635623,239,1983,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,0,16,16,42,6,28,11,4,4,21,47,11,13,13,7,19,17,6
100007111172,239,1981,1983,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007108094,239,1996,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA
100005993637,239,1980,1982,NA,0,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003465013,239,1996,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA
100003683790,239,1977,1991,0,0,0,0,NA,NA,2,7,5,30,6,12,16,10,18,29,53,7,1,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013686456,239,1977,1983,0,0,0,NA,NA,NA,1,5,18,3,8,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000504334,239,1994,1995,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA
100019044870,239,1977,2000,0,0,0,0,0,0,24,15,71,124,22,53,78,45,40,11,8,6,17,6,26,5,3,4,15,38,97,93,332,328
100006685553,239,1977,1985,0,0,0,NA,NA,NA,8,5,6,18,5,16,18,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100004353751,239,1990,1992,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,17,NA,NA,NA,NA,NA,NA,NA,NA
100009967314,239,1991,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,3,NA,NA,NA,NA,NA,NA,NA
100009600972,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,13,14
100013466413,239,1987,1992,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,10,11,2,2,NA,NA,NA,NA,NA,NA,NA,NA
100011369853,239,1992,1997,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,9,4,5,1,NA,NA,NA
100020964252,239,1986,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017113248,239,1977,1978,0,0,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100010525304,239,1979,1982,NA,0,NA,NA,NA,NA,NA,NA,0,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100014614939,239,1981,1983,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017136943,239,1977,1987,1,1,1,NA,NA,NA,11,36,52,11,4,13,30,31,32,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012013879,239,1993,1995,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,5,NA,NA,NA,NA,NA
100005585811,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2
100004881274,239,1977,1980,0,0,NA,NA,NA,NA,4,7,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009941345,239,1981,1985,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,4,2,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020568321,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1
100002654196,239,1987,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100003566731,239,1977,1980,0,0,NA,NA,NA,NA,5,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006294597,239,1977,1995,1,1,0,0,0,NA,18,61,91,107,77,2,19,5,28,72,128,67,29,9,23,16,21,10,3,NA,NA,NA,NA,NA
100016918043,239,1986,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,9,5,19,7,16,9,14,15,20,21,23,3,3
100008953343,239,1977,1977,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100017276253,239,1986,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011368363,239,1987,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100000364259,239,1984,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001453823,239,1977,1977,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007387317,239,1995,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,1,NA,NA
100011053851,239,1978,1991,NA,0,0,0,NA,NA,NA,0,29,57,16,12,6,8,4,2,3,10,12,21,55,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020487525,239,1987,1996,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,17,15,5,12,30,7,6,10,10,NA,NA,NA,NA
100013037644,239,1981,1998,NA,0,0,0,0,0,NA,NA,NA,NA,0,4,20,56,147,240,153,131,55,76,11,3,2,8,14,8,1,1,NA,NA
100009699316,239,1984,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,6,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100012555244,239,1989,1997,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,10,18,3,5,4,3,NA,NA,NA
100009029205,239,1996,1997,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA
100005914838,239,1996,1999,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,4,5,NA
100000334559,239,1977,1983,1,1,1,NA,NA,NA,7,16,44,129,44,18,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100007414956,239,1999,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
100005313804,239,1977,1992,1,1,1,1,NA,NA,10,31,30,21,47,103,193,122,121,194,61,26,30,32,60,51,NA,NA,NA,NA,NA,NA,NA,NA
100010179493,239,1997,2000,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,0
100005496520,239,1992,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,NA,NA,NA,NA,NA,NA
100006954977,239,1991,2000,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,21,22,8,10,5,1,3,5
100020672729,239,1977,1977,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013828786,239,1980,1981,NA,0,NA,NA,NA,NA,NA,NA,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013847481,239,1986,1991,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,10,14,19,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020417748,239,1998,2000,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,10
100005268762,239,1984,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100019288160,239,1987,1989,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100001777743,239,1993,1995,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,4,NA,NA,NA,NA,NA
100015549174,239,1990,1999,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,8,26,16,13,13,10,5,9,7,NA
100015834451,239,1977,1985,1,1,1,NA,NA,NA,11,27,25,6,3,3,9,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100015511889,239,1992,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,NA,NA,NA,NA,NA,NA
100006581954,239,1977,1980,0,0,NA,NA,NA,NA,1,7,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100020079205,239,1990,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,3,NA,NA,NA,NA,NA,NA,NA
100001241215,239,1986,1987,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100011334933,239,1994,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,7,3,2,NA,NA
100005422248,239,1985,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,28,53,28,40,13,44,50,30,17,17,37,64,28,31,9
100015995076,239,1996,1998,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,NA,NA
100020285183,239,1984,1992,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,2,3,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA
100005829602,239,1978,1987,NA,0,0,NA,NA,NA,NA,9,9,24,21,23,26,25,19,23,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100009801332,239,1985,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,9,5,7,1,2,7,25,13,13,14,8,29,30,54,55
100009783372,239,1990,1994,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,6,9,4,NA,NA,NA,NA,NA,NA
100006682511,239,1982,1985,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100013529249,239,1990,1993,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,3,NA,NA,NA,NA,NA,NA,NA
100007534470,239,1985,1988,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100006030220,239,1986,2000,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,21,44,15,20,62,126,25,10,20,42,36,37,1,1
